Date,Date2,WY,WYNN,XEL,XLEFF,XOM,XYL,YUM,ZBH,ZION,ZTS,,,
18-04-2016,18-04-2016,24.53517914,87.94365692,34.02259064,0.060699999,61.92649078,39.22764969,52.83759689,104.8195496,22.05033112,46.56847,,,
18-04-2017,18-04-2017,27.71742439,107.919136,38.5446434,0.052000001,60.58255386,45.85141373,58.0772171,111.2337189,34.45827866,51.75745773,,,
18-04-2018,18-04-2018,30.49033165,182.2321472,39.96563721,0.306899995,61.53467941,74.82566833,79.97898865,103.2454376,45.60150146,83.49843597,,,
18-04-2019,18-04-2019,22.79689026,137.5876312,49.77306747,0.149800003,65.68682098,79.29101563,96.6428833,113.4851685,42.33281326,96.94854736,,,
18-04-2022,18-04-2022,39.20903397,73.45999908,73.1917038,0.230350003,86.11546326,81.85837555,121.4081726,124.6686554,62.29195023,181.7699585,,,
18-05-2015,18-05-2015,23.57465744,95.65309143,27.22262192,0.090000004,61.02700043,33.52418518,58.48075867,104.7242889,24.78561211,44.45328903,,,
18-05-2016,18-05-2016,23.36172485,81.05796051,33.15425491,0.060699999,65.0458374,39.8260498,51.27696228,109.6264343,23.49291039,45.02481842,,,
18-05-2017,18-05-2017,26.07479095,114.4761963,39.00615692,0.052000001,61.68283844,48.04457855,62.74445724,109.0847549,34.30968857,57.90454865,,,
18-05-2018,18-05-2018,30.15935898,179.2711487,38.53702927,0.189999998,63.79043198,67.66614532,76.03116608,107.3909912,50.79450226,82.09388733,,,
18-05-2020,18-05-2020,17.44878769,81.47000122,56.18442917,0.167099997,39.33975983,60.03827667,82.50804138,116.9333801,28.17741776,129.4043579,,,
18-05-2021,18-05-2021,34.34435654,126.1399994,67.96910095,0.201700002,56.49827957,112.9064026,115.6624985,159.8636932,55.97219849,168.4564209,,,
18-05-2022,18-05-2022,37.33818436,62.81999969,73.87232208,0.192300007,89.06074524,80.18457031,107.8942795,115.928009,52.20609665,158.2327881,,,
18-06-2013,18-06-2013,19.64418793,115.3463516,21.87592697,0.086999997,60.99528122,24.39493752,43.30667496,71.70011902,22.97807503,29.16979218,,,
18-06-2014,18-06-2014,22.11809731,172.4063568,24.37771988,0.086999997,70.06098175,34.86895752,48.73072433,96.19602966,25.22042465,31.0460186,,,
18-06-2015,18-06-2015,24.26214218,94.22088623,26.59996223,0.090000004,60.06433487,33.55244064,57.91212463,103.8262253,27.26332855,48.039608,,,
18-06-2018,18-06-2018,30.97217178,166.0507965,38.79572678,0.189999998,63.41378784,67.81642151,76.4651413,104.8961411,48.88651276,86.50012207,,,
18-06-2019,18-06-2019,22.80039024,118.8327103,55.06315994,0.150000006,62.02573013,77.87915039,102.1105347,111.7072449,40.57223511,110.9969406,,,
18-06-2020,18-06-2020,20.39788055,88.37000275,60.67794037,0.112829998,40.71067047,64.5451889,86.16162872,121.4803085,33.66567993,135.2926178,,,
18-06-2021,18-06-2021,30.88516617,124.4400024,64.35183716,0.204740003,56.4702301,111.4871063,111.6170883,152.1555939,48.33307648,183.5878906,,,
18-07-2013,18-07-2013,20.59023476,110.2125015,22.34533119,0.086999997,62.62084579,25.51501846,43.49428558,74.07237244,25.51062012,28.83299065,,,
18-07-2014,18-07-2014,23.3508625,173.7897644,24.66460419,0.086999997,70.06098175,33.55195618,47.56237411,93.13571167,24.34901237,30.85723495,,,
18-07-2016,18-07-2016,24.97515488,88.58183289,36.55474854,0.060699999,69.02796936,43.41462708,56.32969666,115.3957138,22.2211647,47.77099991,,,
18-07-2017,18-07-2017,26.62484169,124.8839722,39.96060181,0.079599999,60.81511307,52.8368721,67.24858856,122.2649231,38.21049881,60.47185135,,,
18-07-2018,18-07-2018,29.38685417,156.4342957,40.59314346,0.140000001,64.51228333,64.59565735,73.39952087,105.6329651,47.60280228,83.60153961,,,
18-07-2019,18-07-2019,22.02809334,131.5828705,56.75867462,0.150099993,61.28870773,77.1789093,106.1964645,117.5900116,41.02264023,112.6867294,,,
18-07-2022,18-07-2022,33.95129395,56.54999924,68.10444641,0.192300007,84.59050751,75.42934418,117.364006,103.2490387,50.10800171,171.0818329,,,
18-08-2014,18-08-2014,23.95290947,176.5633392,23.95126534,0.086999997,68.34458923,33.50716782,44.31864929,90.28999329,24.08673286,32.09631348,,,
18-08-2015,18-08-2015,23.1050396,81.77291107,28.90180779,0.068999998,55.25026703,30.37905312,52.84884262,97.10913849,26.10583305,45.48258591,,,
18-08-2016,18-08-2016,24.33218193,91.80825806,35.81282043,0.082000002,65.27748108,46.60212708,58.36169052,118.3540878,25.0580883,50.24026871,,,
18-08-2017,18-08-2017,25.08755875,126.6325531,42.19976807,0.079599999,58.38768768,55.28111649,68.75292206,103.8105545,38.17362595,58.81628418,,,
18-08-2020,18-08-2020,26.2869606,81.62999725,65.84181976,0.350100011,37.54114914,77.10240173,90.72162628,132.5850372,30.80283356,157.9344025,,,
18-08-2021,18-08-2021,31.24569321,92.34999847,66.98968506,0.181999996,51.6209259,128.0499725,130.8463135,138.7946625,51.89897156,201.6082764,,,
18-08-2022,18-08-2022,36.3057251,65.51000214,76.48958588,0.179370001,93.62628174,101.7421417,116.8389969,114.2643967,58.31467438,169.8091888,,,
18-09-2013,18-09-2013,20.53993225,127.6335678,21.03282738,0.086999997,59.84686279,24.35825157,44.34971619,75.46893311,24.22340584,30.67677498,,,
18-09-2014,18-09-2014,23.58623505,163.4494019,24.23762703,0.086999997,66.34617615,33.95370102,44.62580872,94.78132629,25.30674362,34.71660614,,,
18-09-2015,18-09-2015,21.19909859,61.56807327,27.33051109,0.085000001,51.54799652,29.45127869,50.30683517,90.90522766,23.43552589,42.99547958,,,
18-09-2017,18-09-2017,27.11117172,135.0246735,42.1814003,0.079599999,61.01605225,59.79304886,69.02643585,108.3961945,38.20838928,63.12464523,,,
18-09-2018,18-09-2018,28.61763954,126.7661285,43.15517044,0.140000001,66.29541779,77.7682724,81.87533569,122.6180954,45.54542542,86.87063599,,,
18-09-2019,18-09-2019,24.73107338,111.0332184,59.04305267,0.150099993,60.37594986,75.43706512,108.0139084,132.1181335,40.94584274,120.8239899,,,
18-09-2020,18-09-2020,25.24021339,77.69999695,63.3213768,0.128099993,32.90490723,83.45469666,88.4851532,132.6519012,29.56093216,158.6246185,,,
18-10-2013,18-10-2013,21.11497116,143.3886414,21.5296669,0.086999997,58.49066162,24.6595192,40.37739944,80.3368454,25.20076752,31.14554024,,,
18-10-2016,18-10-2016,24.79577065,85.63735962,34.07514572,0.082000002,63.70629883,45.54961395,55.72240448,119.5825729,26.85903549,49.05847168,,,
18-10-2017,18-10-2017,28.62231255,136.4233551,42.27682877,0.079599999,63.05017471,59.81182861,69.30906677,112.7206192,40.12923431,63.47315979,,,
18-10-2018,18-10-2018,23.47725105,108.5572586,43.35246658,0.140000001,64.88437653,66.3884964,83.29417419,118.9556198,41.86713028,89.45201874,,,
18-10-2019,18-10-2019,25.13999939,111.6429672,59.04305267,0.150099993,56.05627823,76.77468872,105.8645782,130.641449,40.61885834,125.6083374,,,
18-10-2021,18-10-2021,34.82361984,90.80000305,62.92629623,0.165000007,59.37498093,123.2157593,123.575264,139.5839539,60.21015549,201.0133362,,,
18-10-2022,18-10-2022,29.68573952,56.59000015,61.61999893,0.165000007,99.99501801,93.33074188,110.9714127,109.0299988,51.55973053,150.101059,,,
18-11-2013,18-11-2013,20.94830322,139.7858582,21.54472351,0.086999997,64.20240021,30.19931793,44.45268631,80.91488647,24.32452011,29.7057457,,,
18-11-2014,18-11-2014,25.07145691,160.6937561,26.39834595,0.086999997,65.62165833,34.47410965,45.85526657,101.5910416,24.60371971,41.88298035,,,
18-11-2015,18-11-2015,24.21067238,55.52924347,28.94775009,0.085000001,57.76371002,34.3421402,44.93444061,96.41738892,25.83421516,45.04299164,,,
18-11-2016,18-11-2016,24.59468079,85.56334686,32.67144394,0.046,63.16676331,49.54837799,56.09928513,93.22065735,32.99676132,48.0297966,,,
18-11-2019,18-11-2019,26.331213,119.1501694,56.15593338,0.085000001,57.49589539,74.60897064,92.64801025,137.6477051,45.09017944,116.6203461,,,
18-11-2020,18-11-2020,26.19593811,95.63999939,66.72879791,0.132100001,33.7169075,92.87402344,100.0705414,141.8042603,36.95342636,161.4197235,,,
18-11-2021,18-11-2021,35.73730469,90.48000336,62.58578873,0.187529996,61.18286896,128.28862,124.1225281,124.1013641,64.44534302,223.8972931,,,
18-11-2022,18-11-2022,32.09242249,76,68.37999725,0.229900002,112.0800018,112.3299942,124.0415039,114.0899963,50.68000031,145.6399994,,,
18-12-2013,18-12-2013,22.17017174,159.5074463,21.36404991,0.086999997,66.95345306,30.87555885,44.04091644,83.81406403,24.31686592,30.22245026,,,
18-12-2014,18-12-2014,25.73488045,128.057251,27.6744175,0.097999997,63.05543137,34.37487411,44.34096909,104.7253189,23.92499733,40.89726639,,,
18-12-2015,18-12-2015,22.37572098,57.42218018,28.93149376,0.060699999,55.28832245,32.85696411,45.38935852,90.89703369,22.83362389,44.48926544,,,
18-12-2017,18-12-2017,29.52312469,155.5161133,43.45672989,0.216100007,63.77209473,63.94852066,76.05932617,106.8739929,44.46651077,70.42616272,,,
18-12-2018,18-12-2018,20.17565536,98.99258423,46.17747116,0.193100005,57.65465164,61.36187744,83.90088654,99.61307526,36.26023483,82.90234375,,,
18-12-2019,18-12-2019,26.8350296,137.5557251,58.84012604,0.085000001,58.62870026,75.18802643,93.48194885,141.3407593,46.95560074,124.66008,,,
18-12-2020,18-12-2020,30.89237595,115.9300003,62.56417084,0.136010006,38.71871567,97.831604,105.9339523,145.3065491,38.98425293,161.5480652,,,
19-01-2016,19-01-2016,19.31242371,53.55478287,30.51569557,0.060699999,54.65875626,30.21668816,43.73888779,91.35079193,18.75588608,41.32420731,,,
19-01-2017,19-01-2017,23.86782074,84.24769592,34.65736008,0.052000001,62.7593956,45.60607529,57.86879349,106.3805389,36.53738403,51.6070137,,,
19-01-2018,19-01-2018,29.35094643,169.181366,39.45051193,0.238000005,67.00912476,67.72515106,76.69992828,115.5572205,46.86515808,74.4172287,,,
19-01-2021,19-01-2021,29.94015694,107.1699982,61.65395737,0.201020002,44.25514221,101.9482498,103.6276779,153.2853088,46.81336975,160.7502899,,,
19-01-2022,19-01-2022,37.07275391,89.05999756,66.72834778,0.1972,70.32037354,107.1165085,122.1520767,118.9149017,64.39668274,199.438858,,,
19-02-2013,19-02-2013,21.18572617,98.96923065,20.69072151,0.058499999,58.85638428,25.26338196,38.87120438,68.20563507,20.74366379,31.59524345,,,
19-02-2014,19-02-2014,21.43563652,189.8408661,22.46077347,0.086999997,63.64102173,33.58736038,44.31935501,85.71357727,25.44668198,28.01326942,,,
19-02-2015,19-02-2015,25.6328125,141.3157806,28.59615898,0.097999997,62.33138275,32.30134583,47.65721512,109.7306442,22.05809784,43.3481102,,,
19-02-2016,19-02-2016,17.34100342,70.35126495,32.25428772,0.060699999,59.55856323,34.09058762,44.85190964,87.25454712,18.35527039,40.02297211,,,
19-02-2019,19-02-2019,21.83988571,123.9872589,48.61289215,0.193100005,63.33885193,70.04534912,88.41159821,116.6308975,45.39366531,92.76151276,,,
19-02-2020,19-02-2020,27.31165886,135.03685,65.71927643,0.085000001,51.35886383,84.8868866,100.0348129,152.1586304,42.19972992,141.6213226,,,
19-02-2021,19-02-2021,32.03688049,123.6600037,59.13863754,0.320710003,48.25963593,97.80515289,101.9330978,150.1607361,49.38979721,158.2090607,,,
19-03-2013,19-03-2013,21.23312378,98.59107971,21.07036018,0.096000001,58.3687706,24.98229027,41.07281494,65.41863251,21.25615501,30.62423325,,,
19-03-2014,19-03-2014,20.75483131,196.7927246,22.92024422,0.086999997,63.49200821,32.53384018,45.15924072,85.74073029,27.00964355,28.16392899,,,
19-03-2015,19-03-2015,24.91254044,115.9525681,27.47764206,0.097999997,58.82592392,32.19263458,48.94389725,108.4334793,22.52542686,45.01937866,,,
19-03-2018,19-03-2018,29.39813614,171.5670319,38.95149612,0.253199995,57.5965271,73.83392334,75.51987457,107.3873672,48.14951324,80.75950623,,,
19-03-2019,19-03-2019,22.10502434,113.8063202,50.66513443,0.149800003,65.47633362,74.98847961,92.8265686,118.669754,43.82743835,96.48526001,,,
19-03-2020,19-03-2020,14.69084263,46.58000183,54.18484879,0.098499998,29.30536652,62.40031433,59.53207397,84.76078033,25.10243225,100.5977325,,,
19-03-2021,19-03-2021,31.17864418,135.4799957,60.46284485,0.269239992,52.05626297,101.9923248,104.6770325,153.5057526,53.92754364,151.4060822,,,
19-04-2013,19-04-2013,20.62488556,104.8635025,22.93753433,0.086999997,57.62418747,23.70858002,39.001194,66.43425751,19.92029381,30.540205,,,
19-04-2016,19-04-2016,24.52750969,91.14310455,34.03913116,0.060699999,62.23688889,39.31970215,52.53058243,105.0317535,22.53900337,46.55888748,,,
19-04-2017,19-04-2017,27.50212669,107.0344772,38.28824234,0.052000001,60.16397476,46.03806305,58.60387421,111.8756027,34.58804321,52.04740906,,,
19-04-2018,19-04-2018,30.30830002,181.0418701,40.02736664,0.298999995,61.69001389,74.38174438,79.47332001,103.8644638,46.59093094,83.07630157,,,
19-04-2021,19-04-2021,35.77997589,126.2799988,67.66194153,0.211559996,52.04705429,106.1108475,114.1305466,165.6135712,53.49765396,166.218399,,,
19-04-2022,19-04-2022,40.79432678,77.80000305,73.82300568,0.230350003,85.3471756,84.5226059,122.8571548,130.0145874,64.10162354,184.8821564,,,
19-05-2014,19-05-2014,21.65222931,176.0032043,23.08148766,0.086999997,68.79250336,33.95512009,45.62389374,92.53981781,23.90906906,28.7522583,,,
19-05-2015,19-05-2015,24.00836563,95.18760681,27.38997841,0.090000004,61.12538147,33.31586075,58.9306488,104.7792892,25.05807877,45.13821411,,,
19-05-2016,19-05-2016,23.24667931,81.05796051,33.50159073,0.060699999,65.59913635,39.65114594,51.21300125,109.0451508,23.14919472,44.5166626,,,
19-05-2017,19-05-2017,26.32995796,113.8309708,39.18562698,0.052000001,61.81864929,48.5392189,63.62524033,109.4661942,34.76045609,58.2911644,,,
19-05-2020,19-05-2020,16.85714912,82.02999878,55.78264618,0.167099997,38.12503433,58.63460922,82.60313416,118.1535263,27.22698784,132.2795563,,,
19-05-2021,19-05-2021,34.30755234,126.3000031,67.73873138,0.201700002,55.14262009,110.9844284,115.1001434,159.1149445,55.1746521,169.6150513,,,
19-05-2022,19-05-2022,37.27910614,62.79999924,73.99069977,0.192300007,89.5421524,81.16507721,108.3969879,116.3859482,51.28017807,158.0036926,,,
19-06-2013,19-06-2013,18.99727058,114.1539917,21.27240181,0.086999997,60.37820816,24.03333282,42.88092804,70.0377121,22.65834618,29.00139236,,,
19-06-2014,19-06-2014,22.12526512,175.1818085,24.5483036,0.086999997,69.99279022,35.24522781,49.15270615,95.83311462,25.16966629,30.7250843,,,
19-06-2015,19-06-2015,24.15830421,92.29638672,26.37461281,0.090000004,59.87459946,33.13417053,57.65592194,103.2397614,26.84611702,47.79228592,,,
19-06-2017,19-06-2017,27.39751434,129.4379425,40.98545074,0.077600002,62.44491577,50.72976303,67.13021851,118.2294617,37.58638,61.02370834,,,
19-06-2018,19-06-2018,30.86370468,163.518631,39.32071304,0.189999998,63.31964874,65.18295288,74.8030777,104.8680191,49.15028,84.8660202,,,
19-06-2019,19-06-2019,22.87060165,119.1444092,55.73220444,0.150000006,61.68179703,78.20527649,102.8055954,112.8893738,39.95968246,111.8780289,,,
19-06-2020,19-06-2020,20.66184044,86.79000092,60.20764542,0.112829998,39.89507294,63.45664597,84.37397766,120.3173752,33.61909485,135.2926178,,,
19-07-2013,19-07-2013,20.77109337,110.2042236,22.41984749,0.086999997,63.14500046,25.39154434,43.42198944,76.28887177,25.70413971,28.29039001,,,
19-07-2016,19-07-2016,24.77373695,87.21635437,36.50473404,0.060699999,68.77315521,43.59017563,56.30398178,115.1183548,22.23835373,47.43471909,,,
19-07-2017,19-07-2017,27.22044373,124.5286102,40.15007019,0.079599999,61.00374603,53.44560242,67.60416412,122.1623917,38.123806,60.43313599,,,
19-07-2018,19-07-2018,29.74563599,155.1255493,40.85118484,0.140000001,64.34750366,64.96509552,73.25178528,105.5013733,46.77629852,83.20798492,,,
19-07-2019,19-07-2019,22.01931572,131.1542969,55.69553757,0.150099993,61.41153717,77.57219696,105.698616,116.9929428,41.52708435,111.8533859,,,
19-07-2021,19-07-2021,30.45993233,104.7399979,65.96546173,0.20002,51.74879456,115.2321854,110.4584656,144.3607025,45.83475113,195.9069519,,,
19-07-2022,19-07-2022,34.78226852,59.56999969,68.41242981,0.192300007,86.72245789,79.30618286,118.7805405,107.0006409,51.8120842,176.7194977,,,
19-08-2013,19-08-2013,18.53816414,116.082077,20.63907433,0.086999997,58.06975937,21.71378517,43.42198944,71.74772644,24.15600014,28.00473976,,,
19-08-2014,19-08-2014,24.34711266,176.9636078,24.31568909,0.086999997,68.32401276,33.60571289,44.53368378,90.86277008,24.0358963,32.65441895,,,
19-08-2015,19-08-2015,22.92702484,81.18817902,29.23179054,0.068999998,54.06581497,30.1426487,54.0351181,97.26494598,25.67073441,45.65409851,,,
19-08-2016,19-08-2016,24.15400887,89.689888,35.36266327,0.082000002,64.46253204,46.93473434,57.42929077,118.1322021,25.1873455,50.48046112,,,
19-08-2019,19-08-2019,22.09830093,110.5513229,56.96029663,0.150099993,57.58184814,73.76409149,109.7861786,131.3126221,37.13101196,124.2651901,,,
19-08-2020,19-08-2020,26.36888123,81.26000214,65.44677734,0.350100011,37.12530136,77.15098572,89.79433441,131.1044464,30.96277237,156.3665924,,,
19-08-2021,19-08-2021,31.34737968,88.68000031,67.75302887,0.181999996,50.04543686,128.030304,130.4276428,138.5447693,51.4442215,204.6919403,,,
19-08-2022,19-08-2022,35.81109619,63.66999817,76.43991852,0.179370001,93.32868195,98.93889618,115.5512466,112.9772797,57.15412903,169.1605682,,,
19-09-2013,19-09-2013,20.5259037,128.9096375,20.95002365,0.086999997,59.64644623,24.37597275,43.81355667,75.24368286,23.55778694,30.4798851,,,
19-09-2014,19-09-2014,23.41274834,161.2303925,24.41769218,0.086999997,66.69644165,33.95370102,44.83470917,94.5449295,25.42535782,35.18958664,,,
19-09-2016,19-09-2016,23.56771278,95.7502594,35.03334808,0.082000002,61.54775238,46.82852554,56.83771133,115.5343933,25.76467896,48.34749222,,,
19-09-2017,19-09-2017,27.03805923,138.0003662,42.02524948,0.079599999,61.1151123,59.95273209,69.07202148,107.631897,38.59951019,62.71800232,,,
19-09-2018,19-09-2018,28.34798431,129.3973236,42.32112885,0.140000001,67.08816528,77.26480865,82.11645508,122.0447083,46.04942322,86.77322388,,,
19-09-2019,19-09-2019,24.70440865,109.6367035,59.27364731,0.150099993,59.96969223,75.01363373,107.5614319,132.3551178,40.4916954,121.8338242,,,
19-09-2022,19-09-2022,31.53550339,65.88999939,74.52999878,0.239899993,92.45570374,96.21304321,115.6300583,113.1468964,57.90798569,156.8567047,,,
19-10-2015,19-10-2015,21.94174767,61.39716339,29.46786499,0.085000001,57.44181061,31.63387871,45.3072052,90.18980408,23.80237198,41.71857071,,,
19-10-2016,19-10-2016,24.96003532,87.97676849,33.89022446,0.082000002,63.99996567,45.84617996,56.42087173,118.6377411,27.63455772,49.10651779,,,
19-10-2017,19-10-2017,28.58169365,136.611084,42.72798157,0.079599999,63.03493118,60.00909424,69.1267395,113.8320313,40.02494049,63.49253845,,,
19-10-2018,19-10-2018,24.05027962,105.0584793,44.06096268,0.140000001,64.97951508,65.79953003,82.90468597,117.1475372,41.53113174,89.10133362,,,
19-10-2020,19-10-2020,26.66925049,69.66999817,67.85514069,0.130999997,29.56928635,88.1641922,93.42287445,135.8809967,28.43193436,157.7569275,,,
19-10-2021,19-10-2021,34.63523102,91.62000275,63.16951752,0.165000007,60.26712418,123.6294861,122.8520966,143.3871765,61.19705582,202.7088776,,,
19-10-2022,19-10-2022,28.89014053,54.47999954,61.09999847,0.165000007,102.9611359,92.65254974,109.9460983,108.1200027,48.82204819,147.815918,,,
19-11-2013,19-11-2013,20.91299248,136.0346375,21.44686508,0.086999997,64.18222046,30.38616562,44.676754,81.23099518,23.7684288,29.51785088,,,
19-11-2014,19-11-2014,24.93294334,158.8757172,26.28090668,0.086999997,66.13349152,33.68917465,45.71928787,100.7254639,24.33223343,41.13421249,,,
19-11-2015,19-11-2015,24.21067238,55.95492172,29.02902603,0.085000001,57.44892883,34.53466415,45.2882576,95.59069824,25.58630753,44.77567291,,,
19-11-2018,19-11-2018,22.82838631,99.35749054,46.29404831,0.193100005,63.43612671,66.18392181,81.7269516,106.8830261,43.14578247,87.88679504,,,
19-11-2019,19-11-2019,26.4201107,119.2493362,56.56177521,0.085000001,56.90851974,75.27485657,92.45944977,137.22052,45.08103561,118.122261,,,
19-11-2020,19-11-2020,26.41438675,98.75,65.64032745,0.132100001,33.88907242,92.27754974,101.1272583,140.2157898,36.43148804,164.1939392,,,
19-11-2021,19-11-2021,35.83150101,90.70999908,63.3348999,0.187529996,58.35504913,127.1656952,124.0736771,124.0243378,63.65704346,224.7808228,,,
19-12-2013,19-12-2013,22.08541679,158.1744537,21.19091415,0.086999997,66.87945557,30.39508057,44.05303192,83.64247894,24.65435982,30.3539772,,,
19-12-2014,19-12-2014,26.38371658,132.4787903,27.71357346,0.097999997,64.77085114,34.81696701,43.98867035,104.697998,24.08619499,41.23846817,,,
19-12-2016,19-12-2016,24.07323647,83.49720764,34.26005554,0.048999999,66.97394562,47.19601059,57.61063004,95.27701569,36.87416077,50.43657303,,,
19-12-2017,19-12-2017,29.08859444,156.4673309,42.79737854,0.216100007,63.38764191,63.91084671,75.83055115,113.365036,44.38801575,70.59101105,,,
19-12-2018,19-12-2018,19.80013466,94.47939301,45.66627121,0.193100005,56.67772293,62.06708145,83.91950989,98.46419525,35.69979095,81.39041901,,,
19-12-2019,19-12-2019,26.98790741,138.6763153,58.89546585,0.085000001,58.22593307,74.87918854,94.50444794,141.2647552,47.08362198,126.3779755,,,
20-01-2015,20-01-2015,26.17958832,125.3478622,29.42515182,0.097999997,63.00702667,31.03662872,44.22604752,105.7960129,20.69257355,41.36349487,,,
20-01-2016,20-01-2016,18.65275764,51.01878738,30.03183556,0.060699999,52.35506821,30.06999207,43.24280548,90.46710205,18.35409546,41.89830399,,,
20-01-2017,20-01-2017,23.88361931,84.1457901,34.80992508,0.052000001,63.61857986,45.61536789,58.36586761,105.5170822,36.66691971,52.06038284,,,
20-01-2021,20-01-2021,30.70925713,110.0699997,62.33996201,0.207800001,44.88037109,101.6940231,105.5769196,156.6686554,45.8359108,161.5314789,,,
20-01-2022,20-01-2022,36.23062134,87.09999847,66.78712463,0.25,70.47427368,105.1520615,121.2886734,118.6930313,62.50867081,200.8110199,,,
20-02-2013,20-02-2013,20.46418571,95.8207016,20.61761475,0.058499999,58.6257515,24.56064224,38.51919174,67.48873138,20.28156662,30.5495472,,,
20-02-2014,20-02-2014,21.50626755,192.0578613,22.68127441,0.086999997,64.60295868,34.56049728,44.41672897,86.25659943,25.20167923,28.22042847,,,
20-02-2015,20-02-2015,25.87340164,141.2266541,28.35931015,0.097999997,62.66589737,32.63649368,48.19177628,110.9995346,22.37248039,43.30062866,,,
20-02-2018,20-02-2018,28.64587212,155.7913971,38.56760406,0.253199995,58.83932114,70.58473969,71.78709412,111.1026459,48.13199997,78.04001617,,,
20-02-2019,20-02-2019,22.07885551,124.7793121,48.89305496,0.202900007,63.58175659,70.81981659,88.59866333,117.0273361,45.89484787,92.25325775,,,
20-02-2020,20-02-2020,27.76130295,132.2204895,65.6078949,0.085000001,50.95030975,85.56244659,98.77950287,150.6087341,42.60505295,141.1199799,,,
20-03-2013,20-03-2013,21.703125,100.5558395,21.21795654,0.096000001,58.40174484,25.04377556,41.43676758,65.60681915,21.37378311,31.28713989,,,
20-03-2014,20-03-2014,20.83310699,196.431839,22.78970909,0.086999997,64.06780243,32.44456863,45.79827118,85.77690887,27.87137985,28.33341789,,,
20-03-2015,20-03-2015,25.33154297,115.8366928,27.71671677,0.097999997,58.91652679,32.60025406,49.23604584,108.6164017,23.32414055,44.9528923,,,
20-03-2017,20-03-2017,26.61702156,103.961441,37.25411987,0.052000001,61.29265594,45.57142258,57.90494537,112.9445877,37.36512756,52.35941696,,,
20-03-2018,20-03-2018,29.28230667,173.9947662,39.03086853,0.253199995,57.47224045,74.63676453,76.39328766,107.0598373,47.98313904,82.22611237,,,
20-03-2019,20-03-2019,21.94070816,114.1154175,50.81987381,0.149800003,65.8406601,74.74945831,92.19986725,120.2838593,42.1627655,96.2702179,,,
20-03-2020,20-03-2020,13.43474865,51.97000122,47.30779266,0.098499998,27.86691093,57.97633743,55.2335968,81.75603485,23.56404877,99.23126984,,,
20-04-2015,20-04-2015,23.32471848,114.9187851,27.70874405,0.090000004,60.79818726,32.12017822,50.66999054,106.0189438,23.33263969,44.74819183,,,
20-04-2016,20-04-2016,24.48148727,90.59619141,32.85653305,0.060699999,62.66285324,38.82257843,52.78641891,105.9543686,23.0705452,46.47258759,,,
20-04-2017,20-04-2017,27.73336983,108.1612549,38.16006088,0.052000001,60.55266571,46.86866379,59.0578804,113.3547668,35.53969955,52.47268295,,,
20-04-2018,20-04-2018,30.0021534,181.8542786,39.7716217,0.295899987,61.3637886,74.87289429,79.33538818,103.4705276,47.10754013,83.11521149,,,
20-04-2020,20-04-2020,17.45788956,73.29000092,60.12752533,0.098499998,35.05068588,67.04694366,78.04788208,111.5285416,26.96323776,125.4361496,,,
20-04-2021,20-04-2021,35.31983948,121.6399994,68.67941284,0.211559996,50.95045471,105.5028687,114.3729401,166.8422699,50.01075363,167.0997467,,,
20-04-2022,20-04-2022,41.48358917,77.75,74.32607269,0.230350003,85.54166412,85.96863556,123.9019852,133.2500153,63.79838943,187.0385895,,,
20-05-2013,20-05-2013,22.51708412,118.5012131,22.3249836,0.086999997,61.38672256,25.47092628,42.25128937,72.61669922,23.27255821,31.53666115,,,
20-05-2014,20-05-2014,21.42288017,173.098053,23.10452652,0.086999997,68.65607452,33.39963913,45.6605835,92.14058685,23.85830498,28.58235359,,,
20-05-2015,20-05-2015,24.01571083,96.3960495,27.5892086,0.090000004,61.22374725,33.34301758,59.28681183,104.7792892,24.78560829,44.97648621,,,
20-05-2016,20-05-2016,23.33104515,81.52533722,33.46851349,0.060699999,65.32975006,40.05620193,50.91236877,110.0969543,23.346838,45.12070084,,,
20-05-2019,20-05-2019,20.28888512,116.0859222,53.15013885,0.150000006,62.15677261,71.23094177,94.57740021,109.6266785,40.44612503,100.0715103,,,
20-05-2020,20-05-2020,17.73095322,86.86000061,56.29655457,0.167099997,39.36578751,60.09636307,83.77285004,120.6795959,28.99739456,131.2948761,,,
20-05-2021,20-05-2021,34.16030884,126.6299973,68.70821381,0.201700002,55.01172638,111.602211,116.2927475,160.2380676,54.80952072,174.091095,,,
20-05-2022,20-05-2022,37.05263901,63.06999969,73.21143341,0.192300007,90.24952698,80.90757751,110.3190918,117.0828094,51.21122742,161.9181824,,,
20-06-2013,20-06-2013,18.80250359,109.442421,20.64652443,0.086999997,59.08440018,23.29248428,41.60968018,67.79114532,23.10428238,28.24362183,,,
20-06-2014,20-06-2014,22.27577591,173.6082001,24.49402618,0.086999997,70.81119537,35.54088974,49.23222351,95.78775024,25.47423363,30.64012146,,,
20-06-2016,20-06-2016,22.48073196,91.90847778,35.63775253,0.060699999,66.33440399,42.59234619,53.75862503,108.5469437,22.91718864,44.97687912,,,
20-06-2017,20-06-2017,27.33312607,128.2316742,41.06295776,0.077600002,62.10536957,50.45818329,67.11206818,118.3503571,37.23962402,60.99467087,,,
20-06-2018,20-06-2018,30.36307144,165.4343719,39.0448761,0.189999998,63.12346649,65.69449615,74.66455841,105.1306229,49.38768387,84.62285614,,,
